Date,Region,thermal_actual,thermal_est,nuclear_actual,nuclear_est,hydro_actual,hydro_est
2019-03-12,Northern,669.81,573.33,26.88,31.12,121.72,141.25
2019-03-12,Western,1270.71,1301.76,32.6,39.36,34.47,30.94
2019-03-12,Southern,678.58,691.11,67.32,31.97,73.41,64.85
2019-03-12,Eastern,504.47,540.64,nan,nan,29.22,37.34
2019-03-12,NorthEastern,31.7,38.97,nan,nan,9.21,3.0
2019-03-13,Northern,665.93,581.45,26.88,31.18,121.72,139.67
2019-03-13,Western,1273.92,1298.01,32.6,39.31,34.47,32.08
2019-03-13,Southern,678.58,683.79,67.32,32.09,73.41,69.52
2019-03-13,Eastern,504.47,535.98,nan,nan,29.22,37.1
2019-03-13,NorthEastern,31.7,37.75,nan,nan,9.21,3.58
2019-03-14,Northern,654.78,559.54,26.88,31.2,121.72,140.21
2019-03-14,Western,1273.92,1288.95,32.6,39.3,34.47,32.69
2019-03-14,Southern,678.58,683.74,67.32,31.16,73.41,68.86
2019-03-14,Eastern,504.47,533.24,nan,nan,29.22,34.81
2019-03-14,NorthEastern,31.7,38.71,nan,nan,9.21,3.04
2019-03-15,Northern,654.91,549.26,26.88,31.39,121.72,145.29
2019-03-15,Western,1269.92,1266.81,32.6,39.29,34.47,37.94
2019-03-15,Southern,678.58,674.22,67.32,33.23,73.41,67.98
2019-03-15,Eastern,504.47,505.18,nan,nan,29.22,39.61
2019-03-15,NorthEastern,31.7,37.69,nan,nan,9.21,3.43
2019-03-16,Northern,654.91,549.12,26.88,35.46,121.72,149.54
2019-03-16,Western,1267.32,1275.73,32.6,39.37,34.47,23.38
2019-03-16,Southern,678.58,660.26,67.32,33.6,73.41,66.29
2019-03-16,Eastern,508.97,504.24,nan,nan,29.22,38.02
2019-03-16,NorthEastern,31.7,36.52,nan,nan,9.21,3.32
2019-03-17,Northern,654.91,535.9,26.88,35.99,121.72,138.01
2019-03-17,Western,1267.32,1263.19,32.6,39.35,34.47,21.05
2019-03-17,Southern,678.58,649.84,67.32,33.64,73.41,56.39
2019-03-17,Eastern,508.97,477.01,nan,nan,29.22,32.7
2019-03-17,NorthEastern,31.7,37.07,nan,nan,9.21,3.1
2019-03-18,Northern,660.12,576.89,26.88,30.85,121.72,139.35
2019-03-18,Western,1267.32,1295.64,32.6,38.95,34.47,38.45
2019-03-18,Southern,678.58,674.26,67.32,32.55,73.41,77.85
2019-03-18,Eastern,508.97,491.13,nan,nan,29.22,27.3
2019-03-18,NorthEastern,31.7,37.35,nan,nan,9.21,2.81
2019-03-19,Northern,669.66,558.58,26.88,30.18,121.72,142.42
2019-03-19,Western,1267.32,1324.23,32.6,38.76,34.47,31.03
2019-03-19,Southern,678.58,695.98,67.32,32.7,73.41,82.64
2019-03-19,Eastern,508.97,515.35,nan,nan,29.22,34.07
2019-03-19,NorthEastern,31.7,37.07,nan,nan,9.21,2.73
2019-03-20,Northern,659.45,541.64,26.88,30.31,121.72,146.7
2019-03-20,Western,1251.69,1282.07,32.6,38.54,34.47,26.14
2019-03-20,Southern,678.58,713.96,67.32,33.12,73.41,76.03
2019-03-20,Eastern,508.97,517.3,nan,nan,29.22,36.43
2019-03-20,NorthEastern,31.7,36.66,nan,nan,9.21,3.09
2019-03-21,Northern,658.49,476.27,26.88,30.56,121.72,146.88
2019-03-21,Western,1251.69,1125.15,32.6,38.84,34.47,20.72
2019-03-21,Southern,678.58,677.36,67.32,32.99,73.41,65.34
2019-03-21,Eastern,508.97,465.95,nan,nan,29.22,30.0
2019-03-21,NorthEastern,31.7,36.63,nan,nan,9.21,3.17
2019-03-22,Northern,658.49,495.12,26.88,30.41,121.72,143.7
2019-03-22,Western,1251.69,1184.93,32.6,39.09,34.47,28.2
2019-03-22,Southern,678.58,701.8,67.32,33.14,73.41,74.16
2019-03-22,Eastern,500.87,495.87,nan,nan,29.22,30.09
2019-03-22,NorthEastern,31.7,37.12,nan,nan,9.21,3.15
2019-03-23,Northern,660.84,520.2,26.88,30.42,121.72,142.52
2019-03-23,Western,1251.69,1263.81,32.6,39.29,34.47,26.0
2019-03-23,Southern,678.58,709.13,67.32,33.18,73.41,74.2
2019-03-23,Eastern,500.87,515.41,nan,nan,29.22,32.41
2019-03-23,NorthEastern,31.7,37.94,nan,nan,9.21,3.42
2019-03-24,Northern,660.84,518.01,26.88,30.33,121.72,142.28
2019-03-24,Western,1251.69,1295.12,32.6,39.3,34.47,22.38
2019-03-24,Southern,678.58,667.5,67.32,35.52,73.41,66.57
2019-03-24,Eastern,500.87,517.0,nan,nan,29.22,30.84
2019-03-24,NorthEastern,31.7,39.07,nan,nan,9.21,3.1
2019-03-25,Northern,660.84,526.18,26.88,30.42,121.72,137.87
2019-03-25,Western,1251.69,1337.26,32.6,39.34,34.47,25.43
2019-03-25,Southern,678.58,676.6,67.32,37.95,73.41,78.25
2019-03-25,Eastern,500.87,539.14,nan,nan,29.22,36.1
2019-03-25,NorthEastern,31.7,39.06,nan,nan,9.21,3.0
2019-03-26,Northern,669.84,528.68,26.88,30.49,121.72,141.09
2019-03-26,Western,1251.69,1338.05,32.6,39.36,34.47,32.56
2019-03-26,Southern,678.58,693.39,67.32,39.09,73.41,84.57
2019-03-26,Eastern,500.87,520.41,nan,nan,29.22,37.19
2019-03-26,NorthEastern,31.7,37.77,nan,nan,9.21,3.03
2019-03-27,Northern,669.84,571.91,26.88,30.51,121.72,148.91
2019-03-27,Western,1251.69,1335.04,32.6,39.37,34.47,31.17
2019-03-27,Southern,678.58,699.81,67.32,39.15,73.41,88.45
2019-03-27,Eastern,500.87,536.15,nan,nan,29.22,39.76
2019-03-27,NorthEastern,31.7,38.84,nan,nan,9.21,3.09
2019-03-28,Northern,678.07,575.34,26.88,30.24,121.72,162.7
2019-03-28,Western,1251.69,1349.75,32.6,39.3,34.47,25.59
2019-03-28,Southern,678.58,693.26,67.32,39.39,73.41,89.66
2019-03-28,Eastern,500.87,548.13,nan,nan,29.22,42.03
2019-03-28,NorthEastern,31.7,38.19,nan,nan,9.21,3.24
2019-03-29,Northern,678.07,610.26,26.88,30.15,121.72,173.88
2019-03-29,Western,1251.69,1325.19,32.6,39.3,34.47,29.68
2019-03-29,Southern,678.58,704.33,67.32,35.72,73.41,90.65
2019-03-29,Eastern,500.87,562.16,nan,nan,29.22,36.66
2019-03-29,NorthEastern,31.7,38.76,nan,nan,9.21,3.39
2019-03-30,Northern,678.07,626.76,26.88,29.93,121.72,180.18
2019-03-30,Western,1251.69,1317.86,32.6,39.22,34.47,29.65
2019-03-30,Southern,678.58,704.9,67.32,34.53,73.41,81.71
2019-03-30,Eastern,500.87,547.65,nan,nan,29.22,43.52
2019-03-30,NorthEastern,31.7,39.31,nan,nan,9.21,2.58
2019-03-31,Northern,678.07,537.38,26.88,30.15,121.72,182.79
2019-03-31,Western,1251.69,1265.35,32.6,39.3,34.47,28.45
2019-03-31,Southern,678.58,659.77,67.32,34.02,73.41,62.84
2019-03-31,Eastern,500.87,515.08,nan,nan,29.22,49.77
2019-03-31,NorthEastern,31.7,33.95,nan,nan,9.21,2.46
2019-04-01,Northern,694.44,566.18,27.03,30.3,159.92,181.17
2019-04-01,Western,1391.86,1325.99,32.64,39.28,32.58,34.93
2019-04-01,Southern,666.7,668.2,62.76,33.63,76.25,78.51
2019-04-01,Eastern,526.12,492.91,nan,nan,44.26,47.67
2019-04-01,NorthEastern,36.46,34.88,nan,nan,4.92,2.79
2019-04-02,Northern,694.44,589.45,27.03,30.24,159.92,181.13
2019-04-02,Western,1387.86,1363.33,32.64,39.22,32.58,28.19
2019-04-02,Southern,666.7,675.02,62.76,33.71,76.25,89.51
2019-04-02,Eastern,526.12,552.31,nan,nan,44.26,42.88
2019-04-02,NorthEastern,36.46,40.31,nan,nan,4.92,2.83
2019-04-03,Northern,691.8,587.61,27.03,30.11,159.92,195.95
2019-04-03,Western,1387.86,1391.56,32.64,39.24,32.58,30.04
2019-04-03,Southern,666.7,687.85,62.76,33.71,76.25,90.42
2019-04-03,Eastern,526.12,575.35,nan,nan,44.26,39.92
2019-04-03,NorthEastern,36.46,32.77,nan,nan,4.92,4.4
2019-04-04,Northern,691.8,593.94,27.03,29.9,159.92,187.49
2019-04-04,Western,1387.86,1404.63,32.64,39.21,32.58,28.08
2019-04-04,Southern,666.7,705.27,62.76,33.8,76.25,74.86
2019-04-04,Eastern,526.12,580.84,nan,nan,44.26,40.36
2019-04-04,NorthEastern,36.46,36.89,nan,nan,4.92,4.08
2019-04-05,Northern,684.12,580.72,27.03,29.64,159.92,188.76
2019-04-05,Western,1387.86,1383.36,32.64,39.18,32.58,26.59
2019-04-05,Southern,666.7,685.75,62.76,33.83,76.25,67.44
2019-04-05,Eastern,526.12,567.83,nan,nan,44.26,37.6
2019-04-05,NorthEastern,36.46,30.93,nan,nan,4.92,4.05
2019-04-06,Northern,684.12,565.31,27.03,29.84,159.92,204.91
2019-04-06,Western,1387.86,1365.73,32.64,39.15,32.58,26.78
2019-04-06,Southern,666.7,675.43,62.76,33.84,76.25,63.63
2019-04-06,Eastern,515.16,520.82,nan,nan,44.26,37.5
2019-04-06,NorthEastern,36.46,31.36,nan,nan,4.92,3.37
2019-04-07,Northern,684.12,505.06,27.03,29.88,159.92,206.46
2019-04-07,Western,1387.86,1297.83,32.64,39.21,32.58,15.64
2019-04-07,Southern,666.7,635.79,62.76,34.7,76.25,51.8
2019-04-07,Eastern,515.16,456.77,nan,nan,44.26,36.31
2019-04-07,NorthEastern,36.46,28.85,nan,nan,4.92,3.3
2019-04-08,Northern,684.12,536.23,27.03,30.01,159.92,199.85
2019-04-08,Western,1387.86,1333.81,32.64,39.14,32.58,27.77
2019-04-08,Southern,666.7,668.28,62.76,34.7,76.25,69.07
2019-04-08,Eastern,515.16,507.71,nan,nan,44.26,33.4
2019-04-08,NorthEastern,36.46,32.62,nan,nan,4.92,3.24
2019-04-09,Northern,684.16,561.94,27.03,29.86,159.92,190.1
2019-04-09,Western,1387.86,1354.22,32.64,37.86,32.58,29.67
2019-04-09,Southern,666.7,670.17,62.76,34.45,76.25,69.21
2019-04-09,Eastern,515.16,509.04,nan,nan,44.26,40.27
2019-04-09,NorthEastern,36.46,36.98,nan,nan,4.92,3.05
2019-04-10,Northern,684.16,600.1,27.03,29.81,159.92,194.97
2019-04-10,Western,1387.86,1388.26,32.64,36.53,32.58,33.64
2019-04-10,Southern,662.8,689.98,62.76,35.57,76.25,79.99
2019-04-10,Eastern,515.16,492.0,nan,nan,44.26,49.6
2019-04-10,NorthEastern,36.46,42.33,nan,nan,4.92,3.65
2019-04-11,Northern,698.95,621.81,27.03,29.55,159.92,202.23
2019-04-11,Western,1387.86,1389.75,32.64,36.75,32.58,41.17
2019-04-11,Southern,662.8,676.23,62.76,36.85,76.25,74.63
2019-04-11,Eastern,515.16,516.4,nan,nan,44.26,49.5
2019-04-11,NorthEastern,36.46,43.61,nan,nan,4.92,3.86
2019-04-12,Northern,698.95,609.79,27.03,27.74,159.92,208.85
2019-04-12,Western,1387.86,1383.52,32.64,37.44,32.58,50.03
2019-04-12,Southern,662.8,699.97,62.76,34.06,76.25,76.07
2019-04-12,Eastern,515.16,520.26,nan,nan,44.26,53.07
2019-04-12,NorthEastern,36.46,44.76,nan,nan,4.92,3.05
2019-04-13,Northern,700.17,600.55,27.03,30.03,159.92,199.5
2019-04-13,Western,1387.86,1386.57,32.64,37.76,32.58,37.47
2019-04-13,Southern,662.8,679.88,62.76,33.65,76.25,78.19
2019-04-13,Eastern,515.16,531.81,nan,nan,44.26,46.1
2019-04-13,NorthEastern,36.46,42.15,nan,nan,4.92,2.99
2019-04-14,Northern,700.21,581.12,27.03,30.0,159.92,197.14
2019-04-14,Western,1387.86,1360.29,32.64,37.84,32.58,25.72
2019-04-14,Southern,662.8,651.75,62.76,36.34,76.25,71.52
2019-04-14,Eastern,515.16,499.49,nan,nan,44.26,54.7
2019-04-14,NorthEastern,36.46,42.01,nan,nan,4.92,3.09
2019-04-15,Northern,697.43,584.83,27.03,34.38,159.92,194.36
2019-04-15,Western,1386.79,1359.92,32.64,37.8,32.58,36.31
2019-04-15,Southern,662.8,678.68,62.76,38.23,76.25,65.85
2019-04-15,Eastern,515.16,524.77,nan,nan,44.26,50.42
2019-04-15,NorthEastern,36.46,41.55,nan,nan,4.92,4.01
2019-04-16,Northern,697.43,481.25,27.03,35.83,159.92,208.94
2019-04-16,Western,1386.79,1294.81,32.64,36.16,32.58,27.54
2019-04-16,Southern,662.8,665.73,62.76,37.79,76.25,78.7
2019-04-16,Eastern,511.16,509.51,nan,nan,44.26,44.36
2019-04-16,NorthEastern,36.46,38.7,nan,nan,4.92,5.46
2019-04-17,Northern,697.43,455.21,27.03,36.14,159.92,205.12
2019-04-17,Western,1386.79,1195.85,32.64,37.45,32.58,35.59
2019-04-17,Southern,662.8,666.0,62.76,38.04,76.25,69.09
2019-04-17,Eastern,511.16,473.22,nan,nan,44.26,54.68
2019-04-17,NorthEastern,36.46,36.05,nan,nan,4.92,4.1
2019-04-18,Northern,694.78,467.91,27.03,35.05,159.92,197.93
2019-04-18,Western,1386.79,1264.26,32.64,38.93,32.58,42.9
2019-04-18,Southern,662.8,621.8,62.76,38.98,76.25,47.48
2019-04-18,Eastern,511.16,501.6,nan,nan,44.26,53.27
2019-04-18,NorthEastern,36.46,39.83,nan,nan,4.92,4.23
2019-04-19,Northern,694.78,504.66,27.03,35.29,159.92,187.73
2019-04-19,Western,1386.79,1312.25,32.64,38.93,32.58,32.41
2019-04-19,Southern,662.8,586.89,62.76,39.01,76.25,57.69
2019-04-19,Eastern,511.16,525.69,nan,nan,44.26,46.71
2019-04-19,NorthEastern,36.46,40.1,nan,nan,4.92,4.24
2019-04-20,Northern,686.78,540.36,27.03,35.66,159.92,189.0
2019-04-20,Western,1386.79,1333.1,32.64,38.97,32.58,43.82
2019-04-20,Southern,666.7,595.44,62.76,38.07,76.25,62.84
2019-04-20,Eastern,511.16,531.2,nan,nan,44.26,42.95
2019-04-20,NorthEastern,36.46,31.1,nan,nan,4.92,4.35
2019-04-21,Northern,688.88,527.08,27.03,35.62,159.92,196.97
2019-04-21,Western,1386.79,1308.81,32.64,37.45,32.58,33.19
2019-04-21,Southern,677.3,560.37,62.76,38.08,76.25,51.86
2019-04-21,Eastern,511.16,510.14,nan,nan,44.26,39.73
2019-04-21,NorthEastern,36.46,40.15,nan,nan,4.92,4.3
2019-04-22,Northern,688.88,563.39,27.03,35.34,159.92,206.68
2019-04-22,Western,1385.69,1347.42,32.64,35.38,32.58,41.08
2019-04-22,Southern,677.3,608.82,62.76,37.88,76.25,64.66
2019-04-22,Eastern,511.16,523.04,nan,nan,44.26,38.19
2019-04-22,NorthEastern,36.46,38.16,nan,nan,4.92,5.75
2019-04-23,Northern,688.88,574.23,27.03,33.42,159.92,235.02
2019-04-23,Western,1385.69,1363.09,32.64,35.29,32.58,36.47
2019-04-23,Southern,677.3,619.98,62.76,37.8,76.25,59.74
2019-04-23,Eastern,511.16,519.06,nan,nan,44.26,46.29
2019-04-23,NorthEastern,36.46,39.19,nan,nan,4.92,5.2
2019-04-24,Northern,689.08,594.36,27.03,30.16,159.92,245.57
2019-04-24,Western,1385.69,1398.37,32.64,35.27,32.58,40.65
2019-04-24,Southern,677.3,648.12,62.76,37.6,76.25,71.37
2019-04-24,Eastern,511.16,531.87,nan,nan,44.26,53.87
2019-04-24,NorthEastern,36.46,38.65,nan,nan,4.92,5.35
2019-04-25,Northern,694.08,638.18,27.03,30.55,159.92,254.31
2019-04-25,Western,1385.69,1430.44,32.64,35.53,32.58,49.25
2019-04-25,Southern,677.3,659.62,62.76,39.45,76.25,74.35
2019-04-25,Eastern,511.16,556.14,nan,nan,44.26,59.11
2019-04-25,NorthEastern,36.46,37.35,nan,nan,4.92,5.29
2019-04-26,Northern,693.92,646.25,27.03,29.63,159.92,271.02
2019-04-26,Western,1389.89,1437.52,32.64,35.44,32.58,42.27
2019-04-26,Southern,667.02,673.33,62.76,38.28,76.25,82.79
2019-04-26,Eastern,511.16,541.47,nan,nan,44.26,61.46
2019-04-26,NorthEastern,36.46,41.26,nan,nan,4.92,4.38
2019-04-27,Northern,696.7,656.81,27.03,30.75,159.92,260.91
2019-04-27,Western,1389.89,1413.04,32.64,37.66,32.58,39.1
2019-04-27,Southern,667.02,659.28,62.76,38.5,76.25,83.37
2019-04-27,Eastern,511.16,535.03,nan,nan,44.26,62.28
2019-04-27,NorthEastern,36.46,39.54,nan,nan,4.92,4.75
2019-04-28,Northern,693.89,641.73,27.03,30.69,159.92,262.58
2019-04-28,Western,1389.89,1366.77,32.64,38.43,32.58,33.94
2019-04-28,Southern,667.02,615.63,62.76,38.54,76.25,63.74
2019-04-28,Eastern,511.16,523.95,nan,nan,44.26,66.48
2019-04-28,NorthEastern,36.46,39.41,nan,nan,4.92,3.44
2019-04-29,Northern,693.89,657.87,27.03,30.77,159.92,265.62
2019-04-29,Western,1389.89,1414.7,32.64,38.85,32.58,22.54
2019-04-29,Southern,667.02,623.83,62.76,38.7,76.25,67.75
2019-04-29,Eastern,511.16,552.14,nan,nan,44.26,66.36
2019-04-29,NorthEastern,36.46,39.61,nan,nan,4.92,7.93
2019-04-30,Northern,693.79,658.14,27.03,30.7,159.92,266.58
2019-04-30,Western,1385.55,1372.93,32.64,38.85,32.58,29.82
2019-04-30,Southern,667.02,575.48,62.76,38.77,76.25,52.64
2019-04-30,Eastern,511.16,530.5,nan,nan,44.26,68.71
2019-04-30,NorthEastern,36.46,39.33,nan,nan,4.92,9.89
2019-05-01,Northern,706.34,637.72,26.92,30.75,260.86,259.84
2019-05-01,Western,1395.69,1299.28,32.6,39.2,25.19,37.48
2019-05-01,Southern,662.73,507.89,62.69,38.36,65.75,43.4
2019-05-01,Eastern,516.85,482.56,nan,nan,53.28,74.23
2019-05-01,NorthEastern,36.63,37.91,nan,nan,13.71,13.9
2019-05-02,Northern,706.34,622.64,26.92,30.82,260.86,243.42
2019-05-02,Western,1394.89,1312.99,32.6,39.2,25.19,53.1
2019-05-02,Southern,662.73,500.51,62.69,38.66,65.75,68.3
2019-05-02,Eastern,516.85,494.04,nan,nan,53.28,72.42
2019-05-02,NorthEastern,36.63,37.85,nan,nan,13.71,18.76
2019-05-03,Northern,709.86,571.97,26.92,30.01,260.86,239.01
2019-05-03,Western,1394.21,1294.41,32.6,39.08,25.19,52.58
2019-05-03,Southern,662.73,534.34,62.69,38.59,65.75,70.43
2019-05-03,Eastern,516.85,441.69,nan,nan,53.28,61.34
2019-05-03,NorthEastern,36.63,39.05,nan,nan,13.71,14.91
2019-05-04,Northern,707.89,607.15,26.92,30.93,260.86,228.81
2019-05-04,Western,1394.21,1311.74,32.6,38.97,25.19,55.2
2019-05-04,Southern,662.73,550.12,62.69,38.8,65.75,75.13
2019-05-04,Eastern,528.1,418.03,nan,nan,53.28,67.41
2019-05-04,NorthEastern,36.63,33.94,nan,nan,13.71,16.08
2019-05-05,Northern,707.89,605.46,26.92,30.99,260.86,228.0
2019-05-05,Western,1394.21,1310.88,32.6,39.12,25.19,46.89
2019-05-05,Southern,662.73,566.09,62.69,39.91,65.75,73.35
2019-05-05,Eastern,528.1,464.79,nan,nan,53.28,70.06
2019-05-05,NorthEastern,36.63,31.77,nan,nan,13.71,24.59
2019-05-06,Northern,721.17,599.43,26.92,30.8,260.86,231.2
2019-05-06,Western,1395.97,1358.33,32.6,38.97,25.19,53.65
2019-05-06,Southern,662.73,629.86,62.69,38.79,65.75,84.2
2019-05-06,Eastern,534.18,501.55,nan,nan,53.28,69.94
2019-05-06,NorthEastern,36.63,39.92,nan,nan,13.71,25.91
2019-05-07,Northern,721.17,620.84,26.92,30.77,260.86,245.18
2019-05-07,Western,1395.97,1344.6,32.6,39.09,25.19,51.78
2019-05-07,Southern,662.73,605.91,62.69,37.8,65.75,60.39
2019-05-07,Eastern,534.18,515.94,nan,nan,53.28,61.43
2019-05-07,NorthEastern,36.63,41.01,nan,nan,13.71,18.96
2019-05-08,Northern,721.17,639.34,26.92,30.75,260.86,242.83
2019-05-08,Western,1395.97,1338.22,32.6,39.24,25.19,50.2
2019-05-08,Southern,662.73,578.09,62.69,37.83,65.75,60.7
2019-05-08,Eastern,539.76,530.79,nan,nan,53.28,71.07
2019-05-08,NorthEastern,36.63,40.16,nan,nan,13.71,16.81
2019-05-09,Northern,721.17,646.66,26.92,29.78,260.86,259.91
2019-05-09,Western,1395.97,1359.18,32.6,39.17,25.19,49.0
2019-05-09,Southern,662.73,587.78,62.69,37.84,65.75,70.97
2019-05-09,Eastern,539.76,548.81,nan,nan,53.28,75.78
2019-05-09,NorthEastern,36.63,40.71,nan,nan,13.71,18.43
2019-05-10,Northern,723.99,657.18,26.92,29.84,260.86,267.17
2019-05-10,Western,1395.97,1353.85,32.6,39.24,25.19,55.63
2019-05-10,Southern,662.73,640.56,62.69,38.68,65.75,86.01
2019-05-10,Eastern,539.76,554.74,nan,nan,53.28,73.03
2019-05-10,NorthEastern,36.63,41.42,nan,nan,13.71,18.13
2019-05-11,Northern,721.34,653.65,26.92,29.96,260.86,272.57
2019-05-11,Western,1395.97,1341.28,32.6,39.28,25.19,57.06
2019-05-11,Southern,662.73,639.76,62.69,38.73,65.75,73.65
2019-05-11,Eastern,539.76,547.32,nan,nan,53.28,72.84
2019-05-11,NorthEastern,36.63,41.95,nan,nan,13.71,19.99
2019-05-12,Northern,721.34,648.2,26.92,29.93,260.86,261.2
2019-05-12,Western,1395.97,1307.1,32.6,39.22,25.19,51.98
2019-05-12,Southern,662.73,612.77,62.69,38.74,65.75,61.63
2019-05-12,Eastern,539.76,528.79,nan,nan,53.28,73.05
2019-05-12,NorthEastern,36.63,39.87,nan,nan,13.71,16.79
2019-05-13,Northern,721.34,652.64,26.92,29.9,260.86,240.41
2019-05-13,Western,1395.97,1332.96,32.6,39.14,25.19,54.97
2019-05-13,Southern,662.73,600.79,62.69,38.49,65.75,63.9
2019-05-13,Eastern,539.76,527.54,nan,nan,53.28,65.98
2019-05-13,NorthEastern,36.63,40.46,nan,nan,13.71,14.01
2019-05-14,Northern,721.34,631.18,26.92,29.97,260.86,253.82
2019-05-14,Western,1395.97,1324.95,32.6,39.09,25.19,48.04
2019-05-14,Southern,662.73,587.55,62.69,38.74,65.75,73.18
2019-05-14,Eastern,530.07,502.35,nan,nan,53.28,59.79
2019-05-14,NorthEastern,36.63,40.75,nan,nan,13.71,14.66
2019-05-15,Northern,721.34,651.3,26.92,31.19,260.86,253.08
2019-05-15,Western,1395.97,1351.64,32.6,39.24,25.19,46.64
2019-05-15,Southern,662.73,601.53,62.69,33.96,65.75,76.76
2019-05-15,Eastern,530.07,527.32,nan,nan,53.28,53.41
2019-05-15,NorthEastern,36.63,43.1,nan,nan,13.71,14.95
2019-05-16,Northern,733.97,637.61,26.92,30.24,260.86,247.76
2019-05-16,Western,1395.97,1379.95,32.6,39.29,25.19,38.06
2019-05-16,Southern,662.73,641.32,46.79,33.2,65.75,72.75
2019-05-16,Eastern,530.07,539.31,nan,nan,53.28,57.41
2019-05-16,NorthEastern,36.63,42.92,nan,nan,13.71,13.46
2019-05-17,Northern,733.97,613.67,26.92,31.29,260.86,249.91
2019-05-17,Western,1382.72,1353.36,32.6,39.23,25.19,49.62
2019-05-17,Southern,662.73,642.23,46.79,36.24,65.75,66.11
2019-05-17,Eastern,530.07,535.62,nan,nan,53.28,61.83
2019-05-17,NorthEastern,36.63,41.42,nan,nan,13.71,15.33
2019-05-18,Northern,730.15,571.75,26.92,31.94,260.86,262.7
2019-05-18,Western,1382.72,1342.54,32.6,39.28,25.19,55.74
2019-05-18,Southern,662.73,615.37,46.79,46.29,65.75,66.79
2019-05-18,Eastern,530.07,533.36,nan,nan,53.28,61.87
2019-05-18,NorthEastern,36.63,40.44,nan,nan,13.71,17.37
2019-05-19,Northern,730.15,602.88,26.92,34.47,260.86,268.54
2019-05-19,Western,1382.72,1314.99,32.6,39.21,25.19,54.21
2019-05-19,Southern,662.73,605.87,46.79,53.74,65.75,55.7
2019-05-19,Eastern,530.07,528.07,nan,nan,53.28,63.01
2019-05-19,NorthEastern,36.63,44.25,nan,nan,13.71,15.52
2019-05-20,Northern,730.15,665.9,26.92,30.6,260.86,281.93
2019-05-20,Western,1382.72,1363.0,32.6,39.1,25.19,62.03
2019-05-20,Southern,662.73,654.06,46.79,56.25,65.75,89.73
2019-05-20,Eastern,530.07,541.9,nan,nan,53.28,65.92
2019-05-20,NorthEastern,36.63,47.23,nan,nan,13.71,14.65
2019-05-21,Northern,730.15,694.73,26.92,30.33,260.86,287.09
2019-05-21,Western,1383.36,1357.88,32.6,39.11,25.19,58.3
2019-05-21,Southern,658.53,703.75,46.79,58.07,65.75,61.68
2019-05-21,Eastern,530.07,546.19,nan,nan,53.28,63.93
2019-05-21,NorthEastern,36.63,46.72,nan,nan,13.71,14.32
2019-05-22,Northern,730.95,703.47,26.92,29.83,260.86,287.41
2019-05-22,Western,1383.36,1359.14,32.6,39.17,25.19,58.31
2019-05-22,Southern,658.53,692.78,46.79,58.08,65.75,62.82
2019-05-22,Eastern,530.07,555.98,nan,nan,53.28,63.27
2019-05-22,NorthEastern,36.63,44.85,nan,nan,13.71,16.02
2019-05-23,Northern,730.95,708.61,26.92,29.7,260.86,293.88
2019-05-23,Western,1383.36,1374.92,32.6,39.16,25.19,55.87
2019-05-23,Southern,658.53,690.67,46.79,59.54,65.75,59.1
2019-05-23,Eastern,530.07,521.22,nan,nan,53.28,69.21
2019-05-23,NorthEastern,36.63,32.84,nan,nan,13.71,19.24
2019-05-24,Northern,730.57,658.79,26.92,30.66,260.86,277.25
2019-05-24,Western,1383.36,1362.58,32.6,40.59,25.19,40.36
2019-05-24,Southern,658.53,637.08,46.79,60.1,65.75,52.52
2019-05-24,Eastern,530.07,513.15,nan,nan,53.28,69.09
2019-05-24,NorthEastern,36.63,32.77,nan,nan,13.71,22.03
2019-05-25,Northern,730.57,671.45,26.92,34.43,260.86,265.95
2019-05-25,Western,1383.36,1379.47,32.6,41.11,25.19,40.51
2019-05-25,Southern,655.2,608.05,46.79,59.14,65.75,50.41
2019-05-25,Eastern,530.07,510.84,nan,nan,53.28,65.49
2019-05-25,NorthEastern,36.63,32.55,nan,nan,13.71,17.32
2019-05-26,Northern,730.57,663.74,26.92,33.9,260.86,257.74
2019-05-26,Western,1383.36,1355.61,32.6,41.29,25.19,19.35
2019-05-26,Southern,648.16,541.31,46.79,60.11,65.75,43.96
2019-05-26,Eastern,530.07,498.26,nan,nan,53.28,74.0
2019-05-26,NorthEastern,36.63,37.69,nan,nan,13.71,17.04
2019-05-27,Northern,733.22,714.14,26.92,34.09,260.86,254.73
2019-05-27,Western,1383.36,1397.96,32.6,41.2,25.19,28.1
2019-05-27,Southern,648.16,610.82,46.79,60.06,65.75,64.42
2019-05-27,Eastern,530.07,528.87,nan,nan,53.28,82.01
2019-05-27,NorthEastern,36.63,42.11,nan,nan,13.71,15.05
2019-05-28,Northern,737.47,750.29,26.92,34.47,260.86,260.72
2019-05-28,Western,1383.36,1416.96,32.6,42.08,25.19,25.2
2019-05-28,Southern,648.16,646.27,46.79,60.12,65.75,65.14
2019-05-28,Eastern,530.07,520.87,nan,nan,53.28,70.02
2019-05-28,NorthEastern,36.63,42.87,nan,nan,13.71,17.38
2019-05-29,Northern,737.47,775.96,26.92,33.67,260.86,257.23
